semantic_type	subject	subject_label	predicate	object	object_label	asserted_by	status
anatomy	UBERON:0010683	pedal digit 4 phalanx cartilage element	xref	EMAPA:18122	hindlimb digit 4 phalanx cartilage condensation	UBERON	made_real
anatomy	UBERON:0010684	pedal digit 5 phalanx cartilage element	xref	EMAPA:18127	hindlimb digit 5 phalanx cartilage condensation	UBERON	made_real
anatomy	UBERON:0010685	pedal digit phalanx cartilage element	xref	EMAPA:32948	hindlimb phalanx cartilage condensation	UBERON	made_real
anatomy	UBERON:0010686	manual digit phalanx cartilage element	xref	EMAPA:32658	forelimb phalanx cartilage condensation	UBERON	made_real
anatomy	UBERON:0010687	pedal digit metatarsal pre-cartilage condensation	xref	EMAPA:32956	metatarsus pre-cartilage condensation	UBERON	made_real
anatomy	UBERON:0010687	pedal digit metatarsal pre-cartilage condensation	xref	EMAPA:35568	metatarsus mesenchyme	UBERON	made_real
anatomy	UBERON:0010690	manual digit 1 epithelium	xref	EMAPA:17430	forelimb digit 1 epithelium	UBERON	made_real
anatomy	UBERON:0010693	pedal digit 1 epithelium	xref	EMAPA:17461	hindlimb digit 1 epithelium	UBERON	made_real
anatomy	UBERON:0010695	mesenchyme of tarsal region	xref	EMAPA:18502	tarsus rest of mesenchyme	UBERON	made_real
anatomy	UBERON:0010697	pedal digit metatarsal cartilage element	xref	EMAPA:32951	metatarsus cartilage condensation	UBERON	made_real
anatomy	UBERON:0010698	manual digit metacarpus pre-cartilage condensation	xref	EMAPA:32850	metacarpus pre-cartilage condensation	UBERON	made_real
anatomy	UBERON:0010699	manual digit metacarpus cartilage element	xref	EMAPA:32849	metacarpus cartilage condensation	UBERON	made_real
anatomy	UBERON:0010700	phalanx pre-cartilage condensation	xref	EMAPA:32720	phalanx pre-cartilage condensation	UBERON	made_real
anatomy	UBERON:0010701	phalanx cartilage element	xref	EMAPA:32721	phalanx cartilage condensation	UBERON	made_real
anatomy	UBERON:0010702	digit mesenchyme	xref	EMAPA:32719	digit mesenchyme	UBERON	made_real
anatomy	UBERON:0010704	parenchyma of quadrate lobe of liver	xref	EMAPA:18320	liver quadrate lobe parenchyma	UBERON	made_real
anatomy	UBERON:0010706	parenchyma of caudate lobe of liver	xref	EMAPA:18315	liver caudate lobe parenchyma	UBERON	made_real
anatomy	UBERON:0010707	appendage girdle complex	xref	EMAPA:37858	limb-girdle complex	UBERON	made_real
anatomy	UBERON:0010708	pectoral complex	xref	EMAPA:37860	pectoral complex	UBERON	made_real
anatomy	UBERON:0010709	pelvic complex	xref	EMAPA:37863	pelvic complex	UBERON	made_real
anatomy	UBERON:0010714	iliac cartilage element	xref	EMAPA:18347	ilium cartilage condensation	UBERON	made_real
anatomy	UBERON:0010718	pubic cartilage element	xref	EMAPA:26928	pubis cartilage condensation	UBERON	made_real
anatomy	UBERON:0010740	bone of appendage girdle complex	xref	EMAPA:35494	limb bone	UBERON	made_real
anatomy	UBERON:0010741	bone of pectoral complex	xref	EMAPA:35933	forelimb bone	UBERON	made_real
anatomy	UBERON:0010742	bone of pelvic complex	xref	EMAPA:35934	hindlimb bone	UBERON	made_real
anatomy	UBERON:0010744	sacral vertebra pre-cartilage condensation	xref	EMAPA:17677	sacral vertebral pre-cartilage condensation	UBERON	made_real
anatomy	UBERON:0010745	sacral vertebra cartilage element	xref	EMAPA:18009	sacral vertebral cartilage condensation	UBERON	made_real
anatomy	UBERON:0010748	lymph node follicle	xref	EMAPA:35527	lymph node follicle	UBERON	made_real
anatomy	UBERON:0010752	exoccipital cartilage element	xref	EMAPA:18339	exoccipital cartilage condensation	UBERON	made_real
anatomy	UBERON:0010753	lymph node secondary follicle	xref	EMAPA:35531	lymph node secondary follicle	UBERON	made_real
anatomy	UBERON:0010756	spleen follicular dendritic cell network	xref	EMAPA:37963	spleen follicular dendritic cell network	UBERON	made_real
anatomy	UBERON:0010757	rib 8	xref	EMAPA:19536	T8 rib	UBERON	made_real
anatomy	UBERON:0010801	calcaneum pre-cartilage condensation	xref	EMAPA:17736	calcaneum pre-cartilage condensation	UBERON	made_real
anatomy	UBERON:0010842	calcaneum cartilage element	xref	EMAPA:18143	calcaneum cartilage condensation	UBERON	made_real
anatomy	UBERON:0010843	clavicle cartilage element	xref	EMAPA:18342	clavicle cartilage condensation	UBERON	made_real
anatomy	UBERON:0010844	clavicle pre-cartilage condensation	xref	EMAPA:18026	clavicle pre-cartilage condensation	UBERON	made_real
anatomy	UBERON:0010848	radius-ulna cartilage element	xref	EMAPA:17711	radius-ulna cartilage condensation	UBERON	made_real
anatomy	UBERON:0010849	tibia cartilage element	xref	EMAPA:18155	tibia cartilage condensation	UBERON	made_real
anatomy	UBERON:0010851	fibula cartilage element	xref	EMAPA:18154	fibula cartilage condensation	UBERON	made_real
anatomy	UBERON:0010883	forelimb cartilage element	xref	EMAPA:32626	forelimb cartilage condensation	UBERON	made_real
anatomy	UBERON:0010884	forelimb bone pre-cartilage condensation	xref	EMAPA:32625	forelimb pre-cartilage condensation	UBERON	made_real
anatomy	UBERON:0010885	hindlimb cartilage element	xref	EMAPA:32632	hindlimb cartilage condensation	UBERON	made_real
anatomy	UBERON:0010886	hindlimb pre-cartilage condensation	xref	EMAPA:32638	hindlimb pre-cartilage condensation	UBERON	made_real
anatomy	UBERON:0010890	pelvic complex muscle	xref	EMAPA:32634	hindlimb musculature	UBERON	made_real
anatomy	UBERON:0010891	pectoral complex muscle	xref	EMAPA:32624	forelimb musculature	UBERON	made_real
anatomy	UBERON:0010932	crico-arytenoid muscle	xref	EMAPA:37498	cricoarytenoid muscle	UBERON	made_real
anatomy	UBERON:0010943	anterior digastric muscle	xref	EMAPA:37405	anterior digastric muscle	UBERON	made_real
anatomy	UBERON:0010944	posterior digastric muscle	xref	EMAPA:37406	posterior digastric muscle	UBERON	made_real
anatomy	UBERON:0010948	cleidooccipital muscle	xref	EMAPA:37688	cleidooccipital muscle	UBERON	made_real
anatomy	UBERON:0010949	sternooccipital muscle	xref	EMAPA:37702	sternooccipital	UBERON	made_real
anatomy	UBERON:0010993	subscapularis pre-muscle mass	xref	EMAPA:17750	subscapularis pre-muscle mass	UBERON	made_real
anatomy	UBERON:0010996	articular cartilage of joint	xref	EMAPA:35149	articular cartilage	UBERON	made_real
anatomy	UBERON:0011022	flexor hallucis brevis muscle	xref	EMAPA:36259	flexor digiti primi brevis of foot	UBERON	made_real
anatomy	UBERON:0011043	obturator muscle	xref	EMAPA:36235	obturator muscle	UBERON	made_real
anatomy	UBERON:0011048	obturator internus	xref	EMAPA:36237	obturator internus	UBERON	made_real
anatomy	UBERON:0011050	thoracic vertebra 8	xref	EMAPA:19549	T8 vertebra	UBERON	made_real
anatomy	UBERON:0011060	perilymphatic channel	xref	EMAPA:35677	perilymphatic channel	UBERON	made_real
anatomy	UBERON:0011094	vertebra cartilage element	xref	EMAPA:32669	vertebral cartilage condensation	UBERON	made_real
anatomy	UBERON:0011095	vertebra pre-cartilage condensation	xref	EMAPA:32671	vertebral pre-cartilage condensation	UBERON	made_real
anatomy	UBERON:0011106	cruciate ligament of atlas	xref	EMAPA:19010	cruciate ligament of atlas	UBERON	made_real
anatomy	UBERON:0011130	temporomandibular joint primordium	xref	EMAPA:18714	temporo-mandibular joint primordium	UBERON	made_real
anatomy	UBERON:0011144	adductor muscle of hip	xref	EMAPA:19166	adductor muscle of leg	UBERON	made_real
anatomy	UBERON:0011148	submucosal gland	xref	EMAPA:37970	submucosal gland	UBERON	made_real
anatomy	UBERON:0011156	facial skeleton	xref	EMAPA:18022	viscerocranium	UBERON	made_real
anatomy	UBERON:0011162	supraoccipital cartilage element	xref	EMAPA:18341	supraoccipital cartilage condensation	UBERON	made_real
anatomy	UBERON:0011164	neurocranium bone	xref	EMAPA:35238	chondrocranium bone	UBERON	made_real
anatomy	UBERON:0011173	anterior division of bed nuclei of stria terminalis	xref	EMAPA:37407	bed nucleus of stria terminalis anterior part	UBERON	made_real
anatomy	UBERON:0011175	fusiform nucleus of stria terminalis	xref	EMAPA:37591	fusiform nucleus	UBERON	made_real
anatomy	UBERON:0011176	oval nucleus of stria terminalis	xref	EMAPA:37667	oval nucleus	UBERON	made_real
anatomy	UBERON:0011177	posterior division of bed nuclei of stria terminalis	xref	EMAPA:37408	bed nucleus of stria terminalis posterior part	UBERON	made_real
anatomy	UBERON:0011178	principal nucleus of stria terminalis	xref	EMAPA:37726	principal nucleus	UBERON	made_real
anatomy	UBERON:0011179	transverse nucleus of stria terminalis	xref	EMAPA:37727	transverse nucleus	UBERON	made_real
anatomy	UBERON:0011191	ophthalmic vein	xref	EMAPA:19313	ophthalmic vein	UBERON	made_real
anatomy	UBERON:0011194	ophthalmic plexus	xref	EMAPA:37704	ophthalmic plexus	UBERON	made_real
anatomy	UBERON:0011208	medial migration pathway NC-derived mesenchyme	xref	EMAPA:16597	trunk mesenchyme derived from neural crest medial migration pathway	UBERON	made_real
anatomy	UBERON:0011209	lateral migration pathway NC-derived mesenchyme	xref	EMAPA:16596	trunk mesenchyme derived from neural crest lateral migration pathway	UBERON	made_real
anatomy	UBERON:0011217	serratus dorsalis muscle	xref	EMAPA:36269	serratus dorsalis	UBERON	made_real
anatomy	UBERON:0011219	longissimus lumborum muscle	xref	EMAPA:37652	longissimus lumborum	UBERON	made_real
anatomy	UBERON:0011222	intra-ocular muscle	xref	EMAPA:18808	intrinsic ocular muscle	UBERON	made_real
anatomy	UBERON:0011244	perpendicular plate of ethmoid	xref	EMAPA:25114	ethmoid bone perpendicular plate	UBERON	made_real
anatomy	UBERON:0011270	dorsal trunk	xref	EMAPA:35162	back of trunk	UBERON	made_real
anatomy	UBERON:0011273	nail of manual digit 1	xref	EMAPA:18734	forelimb digit 1 nail	UBERON	made_real
anatomy	UBERON:0011274	nail of manual digit 2	xref	EMAPA:18735	forelimb digit 2 nail	UBERON	made_real
anatomy	UBERON:0011275	nail of manual digit 3	xref	EMAPA:18736	forelimb digit 3 nail	UBERON	made_real
anatomy	UBERON:0011276	nail of manual digit 4	xref	EMAPA:18737	forelimb digit 4 nail	UBERON	made_real
anatomy	UBERON:0011277	nail of manual digit 5	xref	EMAPA:18738	forelimb digit 5 nail	UBERON	made_real
anatomy	UBERON:0011278	nail of pedal digit 1	xref	EMAPA:18739	hindlimb digit 1 nail	UBERON	made_real
anatomy	UBERON:0011279	nail of pedal digit 2	xref	EMAPA:18740	hindlimb digit 2 nail	UBERON	made_real
anatomy	UBERON:0011280	nail of pedal digit 3	xref	EMAPA:18741	hindlimb digit 3 nail	UBERON	made_real
anatomy	UBERON:0011281	nail of pedal digit 4	xref	EMAPA:18742	hindlimb digit 4 nail	UBERON	made_real
anatomy	UBERON:0011282	nail of pedal digit 5	xref	EMAPA:18743	hindlimb digit 5 nail	UBERON	made_real
anatomy	UBERON:0011332	extrinsic tongue pre-muscle mass	xref	EMAPA:17884	tongue extrinsic pre-muscle mass	UBERON	made_real
anatomy	UBERON:0011364	cleidocephalicus muscle	xref	EMAPA:37687	cleidocephalicus muscle	UBERON	made_real
anatomy	UBERON:0011366	cleidobrachialis muscle	xref	EMAPA:37686	cleidobrachialis muscle	UBERON	made_real
anatomy	UBERON:0011368	brachiocephalic muscle	xref	EMAPA:37685	brachiocephalic muscle	UBERON	made_real
anatomy	UBERON:0011369	omotransversarius muscle	xref	EMAPA:37690	omotransverse	UBERON	made_real
anatomy	UBERON:0011376	iliothoracic muscle	xref	EMAPA:37605	iliothoracic	UBERON	made_real
anatomy	UBERON:0011383	inferior pancreaticoduodenal vein	xref	EMAPA:37616	inferior pancreatico-duodenal vein	UBERON	made_real
anatomy	UBERON:0011384	superior pancreaticoduodenal vein	xref	EMAPA:37194	superior pancreatico-duodenal vein	UBERON	made_real
anatomy	UBERON:0011385	parotidoauricular muscle	xref	EMAPA:37692	parotidoauricular	UBERON	made_real
anatomy	UBERON:0011387	constrictor vulvae muscle	xref	EMAPA:37483	constrictor vulvae	UBERON	made_real
anatomy	UBERON:0011389	bulbospongiosus muscle	xref	EMAPA:37454	bulbospongiosus	UBERON	made_real
anatomy	UBERON:0011392	blood vessel internal elastic membrane	xref	EMAPA:36301	internal elastic lamina	UBERON	made_real
anatomy	UBERON:0011415	cutaneous trunci muscle	xref	EMAPA:37501	cutaneous trunci muscle	UBERON	made_real
anatomy	UBERON:0011464	levator nasolabialis muscle	xref	EMAPA:37502	levator nasolabialis	UBERON	made_real
anatomy	UBERON:0011465	longissimus atlantis muscle	xref	EMAPA:37649	longissimus atlantis	UBERON	made_real
anatomy	UBERON:0011472	ventral lateral sacrocaudal muscle	xref	EMAPA:37658	lumbosacrocaudalis	UBERON	made_real
anatomy	UBERON:0011495	rectus thoracis muscle	xref	EMAPA:37709	rectus thoracis	UBERON	made_real
anatomy	UBERON:0011508	sphincter colli superficialis muscle	xref	EMAPA:37699	sphincter colli superficialis	UBERON	made_real
anatomy	UBERON:0011566	lumen of esophagus	xref	EMAPA:18380	esophagus lumen	UBERON	made_real
anatomy	UBERON:0011587	pre-dentine	xref	EMAPA:36439	predentin	UBERON	made_real
anatomy	UBERON:0011595	jaw region	xref	EMAPA:32905	jaw	UBERON	made_real
anatomy	UBERON:0011601	gingiva of upper jaw	xref	EMAPA:18970	upper jaw gingiva	UBERON	made_real
anatomy	UBERON:0011602	gingiva of lower jaw	xref	EMAPA:18967	lower jaw gingiva	UBERON	made_real
anatomy	UBERON:0011641	odontogenic mesenchyme of molar	xref	EMAPA:32881	molar mesenchyme	UBERON	made_real
anatomy	UBERON:0011652	dorsal head of rib	xref	EMAPA:37734	rib dorsal segment	UBERON	made_real
anatomy	UBERON:0011698	midgut loop	xref	EMAPA:17036	midgut loop	UBERON	made_real
anatomy	UBERON:0011737	caudate lobe hepatic sinusoid	xref	EMAPA:18314	liver caudate lobe hepatic sinusoid	UBERON	made_real
anatomy	UBERON:0011738	quadrate lobe hepatic sinusoid	xref	EMAPA:18319	liver quadrate lobe hepatic sinusoid	UBERON	made_real
anatomy	UBERON:0011741	cardiac valve leaflet	xref	EMAPA:35903	cardiac valve leaflet	UBERON	made_real
anatomy	UBERON:0011742	aortic valve leaflet	xref	EMAPA:18627	aortic valve leaflet	UBERON	made_real
anatomy	UBERON:0011745	pulmonary valve leaflets	xref	EMAPA:18629	pulmonary valve leaflet	UBERON	made_real
anatomy	UBERON:0011754	genital swelling	xref	EMAPA:30074	genital swelling	UBERON	made_real
anatomy	UBERON:0011754	genital swelling	xref	EMAPA:35377	genital swelling of genital tubercle	UBERON	made_real
anatomy	UBERON:0011755	female labial swelling	xref	EMAPA:18329	labial fold	UBERON	made_real
anatomy	UBERON:0011755	female labial swelling	xref	EMAPA:30423	labial swelling	UBERON	made_real
anatomy	UBERON:0011756	male genital swelling	xref	EMAPA:30509	scrotal swelling	UBERON	made_real
anatomy	UBERON:0011765	jugular lymph sac	xref	EMAPA:18249	jugular lymph sac	UBERON	made_real
anatomy	UBERON:0011766	left recurrent laryngeal nerve	xref	EMAPA:25350	vagus nerve left recurrent laryngeal branch	UBERON	made_real
anatomy	UBERON:0011767	right recurrent laryngeal nerve	xref	EMAPA:17275	vagus nerve right recurrent laryngeal branch	UBERON	made_real
anatomy	UBERON:0011768	pineal gland stalk	xref	EMAPA:19036	pineal gland stalk	UBERON	made_real
anatomy	UBERON:0011774	utriculosaccular duct	xref	EMAPA:37980	utriculosaccular duct	UBERON	made_real
anatomy	UBERON:0011776	dorsal commissural nucleus of spinal cord	xref	EMAPA:37748	spinal cord dorsal commissural nucleus	UBERON	made_real
anatomy	UBERON:0011827	areolar gland	xref	EMAPA:37668	mammary sebaceous gland	UBERON	made_real
anatomy	UBERON:0011847	acinus of parotid gland	xref	EMAPA:37933	parotid gland acinus	UBERON	made_real
anatomy	UBERON:0011867	extensor carpi radialis muscle	xref	EMAPA:36187	extensor carpi radialis	UBERON	made_real
anatomy	UBERON:0011879	mesorchium	xref	EMAPA:17971	mesorchium	UBERON	made_real
anatomy	UBERON:0011892	anterior uvea	xref	EMAPA:37417	anterior uvea	UBERON	made_real
anatomy	UBERON:0011893	endoneurial fluid	xref	EMAPA:37850	endoneurial fluid	UBERON	made_real
anatomy	UBERON:0011905	plantaris	xref	EMAPA:36254	plantaris	UBERON	made_real
anatomy	UBERON:0011907	gastrocnemius medialis	xref	EMAPA:36250	medial head of gastrocnemius	UBERON	made_real
anatomy	UBERON:0011908	gastrocnemius lateralis	xref	EMAPA:36249	lateral head of gastrocnemius	UBERON	made_real
anatomy	UBERON:0011915	cerebellar glomerulus	xref	EMAPA:37812	cerebellar glomerulus	UBERON	made_real
anatomy	UBERON:0011918	line of Schwalbe	xref	EMAPA:37895	line of Schwalbe	UBERON	made_real
anatomy	UBERON:0011919	yolk sac blood island	xref	EMAPA:16115	blood island	UBERON	made_real
anatomy	UBERON:0011922	cochlear basement membrane	xref	EMAPA:37830	cochlea basement membrane	UBERON	made_real
anatomy	UBERON:0011932	pilosebaceous unit	xref	EMAPA:36582	pilosebaceous gland	UBERON	made_real
anatomy	UBERON:0011933	vibrissa unit	xref	EMAPA:17529	vibrissa	UBERON	made_real
anatomy	UBERON:0011936	vibrissa hair bulb	xref	EMAPA:26716	vibrissa bulb	UBERON	made_real
anatomy	UBERON:0011937	vibrissa root sheath	xref	EMAPA:26724	vibrissa root sheath	UBERON	made_real
anatomy	UBERON:0011938	vibrissa inner root sheath	xref	EMAPA:36477	vibrissa inner root sheath	UBERON	made_real
anatomy	UBERON:0011939	vibrissa outer root sheath	xref	EMAPA:36478	vibrissa outer root sheath	UBERON	made_real
anatomy	UBERON:0011940	arrector pili muscle of vibrissa	xref	EMAPA:26771	vibrissa arrector pili muscle	UBERON	made_real
anatomy	UBERON:0011947	ureter luminal urothelium	xref	EMAPA:37779	ureter luminal urothelium	UBERON	made_real
anatomy	UBERON:0011948	ureter subluminal urothelium	xref	EMAPA:37780	ureter subluminal urothelium	UBERON	made_real
anatomy	UBERON:0011949	endometrium luminal epithelium	xref	EMAPA:35309	endometrium luminal epithelium	UBERON	made_real
anatomy	UBERON:0011950	mammary gland luminal epithelium	xref	EMAPA:37902	mammary gland luminal epithelium	UBERON	made_real
anatomy	UBERON:0011953	stomach glandular region	xref	EMAPA:17623	stomach glandular region	UBERON	made_real
anatomy	UBERON:0011955	left hepatic vein	xref	EMAPA:37164	left hepatic vein	UBERON	made_real
anatomy	UBERON:0011956	right hepatic vein	xref	EMAPA:37377	right hepatic vein	UBERON	made_real
anatomy	UBERON:0011957	middle hepatic vein	xref	EMAPA:37175	middle hepatic vein	UBERON	made_real
anatomy	UBERON:0011968	radio-carpal joint	xref	EMAPA:19205	radio-carpal joint	UBERON	made_real
anatomy	UBERON:0012054	myocoele	xref	EMAPA:31134	myocoele	UBERON	made_real
anatomy	UBERON:0012059	right lung lower lobe bronchiole	xref	EMAPA:19004	right lung caudal lobe bronchiole	UBERON	made_real
anatomy	UBERON:0012063	lobar bronchus of right lung middle lobe	xref	EMAPA:17998	right lung middle lobe lobar bronchus	UBERON	made_real
anatomy	UBERON:0012068	right lung middle lobe bronchiole	xref	EMAPA:19008	right lung middle lobe bronchiole	UBERON	made_real
anatomy	UBERON:0012071	palate bone	xref	EMAPA:37930	palatal bone	UBERON	made_real
anatomy	UBERON:0012074	bony part of hard palate	xref	EMAPA:37444	hard palate bony part	UBERON	made_real
anatomy	UBERON:0012080	patella cartilage element	xref	EMAPA:19140	patella cartilage condensation	UBERON	made_real
anatomy	UBERON:0012081	patella pre-cartilage condensation	xref	EMAPA:18510	patella pre-cartilage condensation	UBERON	made_real
anatomy	UBERON:0012128	nose tip	xref	EMAPA:37915	nose tip	UBERON	made_real
anatomy	UBERON:0012131	centrale	xref	EMAPA:36170	central carpal bone	UBERON	made_real
anatomy	UBERON:0012175	acoustico-facial VII-VIII ganglion complex	xref	EMAPA:16794	facio-acoustic ganglion complex	UBERON	made_real
anatomy	UBERON:0012179	bone of pelvis	xref	EMAPA:37249	pelvis bone	UBERON	made_real
anatomy	UBERON:0012180	head or neck skin	xref	EMAPA:37276	craniocervical region skin	UBERON	made_real
anatomy	UBERON:0012186	ovary growing follicle	xref	EMAPA:35628	ovary growing follicle	UBERON	made_real
anatomy	UBERON:0012187	frontal artery	xref	EMAPA:37590	frontal artery	UBERON	made_real
anatomy	UBERON:0012193	phrenic vein	xref	EMAPA:37180	phrenic vein	UBERON	made_real
anatomy	UBERON:0012194	superior intercostal vein	xref	EMAPA:37193	superior intercostal vein	UBERON	made_real
anatomy	UBERON:0012197	intercostal vein	xref	EMAPA:18762	intercostal vein	UBERON	made_real
anatomy	UBERON:0012238	ureteric bud trunk	xref	EMAPA:27608	ureteric stalk	UBERON	made_real
anatomy	UBERON:0012238	ureteric bud trunk	xref	EMAPA:27697	ureteric trunk	UBERON	made_real
anatomy	UBERON:0012239	urinary bladder vasculature	xref	EMAPA:28679	vasculature of bladder	UBERON	made_real
anatomy	UBERON:0012240	urethral meatus	xref	EMAPA:37977	urethral meatus	UBERON	made_real
