pipeline	subject	subject_label	predicate	object	object_label	asserted_by	status
disease	DOID:0111936	immunodeficiency 14	xref	GARD:11983	Activated PI3K-delta syndrome	DOID	from_other_source
disease	DOID:0111943	immunodeficiency 48	xref	GARD:387	Combined immunodeficiency due to ZAP70 deficiency	DOID	from_other_source
disease	DOID:0111947	immunodeficiency 21	xref	GARD:10934	Monocytopenia with susceptibility to infections	DOID	from_other_source
disease	DOID:0111951	immunodeficiency 40	xref	GARD:12653	DOCK2 deficiency	DOID	from_other_source
disease	DOID:0111953	immunodeficiency 23	xref	GARD:4331	Immunodeficiency 23	DOID	from_other_source
disease	DOID:0111987	immunodeficiency 13	xref	GARD:12375	Idiopathic CD4 lymphocytopenia	DOID	from_other_source
disease	DOID:0112011	mutilating palmoplantar keratoderma with periorificial keratotic plaques	xref	GARD:4075	Olmsted syndrome	DOID	from_other_source
disease	DOID:0112021	non-syndromic X-linked intellectual disability ARX-related	xref	GARD:5614	Intellectual disability, X-linked, with or without seizures, ARX-related	DOID	from_other_source
disease	DOID:0112025	female-restricted syndromic X-linked intellectual disability 99	xref	GARD:13638	X-linked female restricted facial dysmorphism-short stature-choanal atresia-intellectual disability	DOID	from_other_source
disease	DOID:0112027	non-syndromic X-linked intellectual disability 14	xref	GARD:8557	Intellectual disability, X-linked 14	DOID	from_other_source
disease	DOID:0112050	non-syndromic X-linked intellectual disability 63	xref	GARD:5613	Intellectual disability, X-linked 63	DOID	from_other_source
disease	DOID:0112107	McLeod syndrome	xref	GARD:10731	McLeod neuroacanthocytosis syndrome	DOID	from_other_source
disease	DOID:0112123	deafness, dystonia, and cerebral hypomyelination	xref	GARD:12472	CADDS	DOID	from_other_source
disease	DOID:0112128	X-linked severe congenital neutropenia	xref	GARD:3981	X-linked severe congenital neutropenia	DOID	from_other_source
disease	DOID:0112130	autosomal dominant severe congenital neutropenia	xref	GARD:9558	Autosomal dominant severe congenital neutropenia	DOID	from_other_source
disease	DOID:0112133	severe congenital neutropenia 3	xref	GARD:302	Kostmann syndrome	DOID	from_other_source
disease	DOID:0112150	X-linked spondyloepimetaphyseal dysplasia	xref	GARD:4979	X-linked spondyloepimetaphyseal dysplasia	DOID	from_other_source
disease	DOID:0112151	corpus callosum agenesis-abnormal genitalia syndrome	xref	GARD:4528	Corpus callosum agenesis-abnormal genitalia syndrome	DOID	from_other_source
disease	DOID:0112152	CHIME syndrome	xref	GARD:310	CHIME syndrome	DOID	from_other_source
disease	DOID:0112158	De Sanctis-Cacchione syndrome	xref	GARD:8276	DE SANCTIS-CACCHIONE SYNDROME	DOID	from_other_source
disease	DOID:0112171	wrinkly skin syndrome	xref	GARD:273	Wrinkly skin syndrome	DOID	from_other_source
disease	DOID:0112180	urocanase deficiency	xref	GARD:8539	Urocanate hydratase deficiency	DOID	from_other_source
disease	DOID:0112181	Schinzel type phocomelia	xref	GARD:9212	Schinzel phocomelia syndrome	DOID	from_other_source
disease	DOID:0112191	tetraamelia syndrome	xref	GARD:386	Tetraamelia-multiple malformations syndrome	DOID	from_other_source
disease	DOID:0112192	tetraamelia syndrome 1	xref	GARD:5148	Tetraamelia	DOID	from_other_source
disease	DOID:0112194	Filippi syndrome	xref	GARD:62	Filippi syndrome	DOID	from_other_source
disease	DOID:0112196	spondylometaepiphyseal dysplasia, short limb-hand type	xref	GARD:10616	Spondyloepimetaphyseal dysplasia-short limb-abnormal calcification syndrome	DOID	from_other_source
disease	DOID:0112197	spondyloepimetaphyseal dysplasia with joint laxity	xref	GARD:4982	Spondyloepimetaphyseal dysplasia with joint laxity	DOID	from_other_source
disease	DOID:0112224	chondrodysplasia with joint dislocations gPAPP type	xref	GARD:11009	Chondrodysplasia with joint dislocations, gPAPP type	DOID	from_other_source
disease	DOID:0112241	multiple benign circumferential skin creases on limbs	xref	GARD:3589	Michelin-tire baby	DOID	from_other_source
disease	DOID:0112246	glutaric acidemia type 3	xref	GARD:12469	Glutaryl-CoA oxidase deficiency	DOID	from_other_source
disease	DOID:0112248	17-beta hydroxysteroid dehydrogenase 3 deficiency	xref	GARD:5659	Testosterone 17-beta-dehydrogenase deficiency	DOID	from_other_source
disease	DOID:0112251	Ghosal hematodiaphyseal syndrome	xref	GARD:10297	Ghosal hematodiaphyseal dysplasia	DOID	from_other_source
disease	DOID:0112253	combined cellular and humoral immune defects with granulomas	xref	GARD:13587	Combined immunodeficiency with skin granulomas	DOID	from_other_source
disease	DOID:0112254	hepatic venoocclusive disease with immunodeficiency	xref	GARD:10083	Hepatic veno-occlusive disease-immunodeficiency syndrome	DOID	from_other_source
disease	DOID:0112256	homocystinuria-megaloblastic anemia cblG type	xref	GARD:3577	Methylcobalamin deficiency type cblG	DOID	from_other_source
disease	DOID:0112257	hydroxykynureninuria	xref	GARD:10039	Hydroxykynureninuria	DOID	from_other_source
disease	DOID:0112258	N-acetylglutamate synthase deficiency	xref	GARD:7158	Hyperammonemia, type III	DOID	from_other_source
disease	DOID:0112259	Leydig cell hypoplasia	xref	GARD:3244	Leydig cell hypoplasia	DOID	from_other_source
disease	DOID:0112262	leucine-sensitive hypoglycemia of infancy	xref	GARD:9915	Leucine-induced hypoglycemia	DOID	from_other_source
disease	DOID:0112264	Woodhouse-Sakati syndrome	xref	GARD:5592	Woodhouse-Sakati syndrome	DOID	from_other_source
disease	DOID:0112265	iminoglycinuria	xref	GARD:8424	Iminoglycinuria	DOID	from_other_source
disease	DOID:0112280	spondyloepiphyseal dysplasia	xref	GARD:7687	Spondyloepiphyseal dysplasia	DOID	from_other_source
disease	DOID:0112285	autosomal dominant spondyloepiphyseal dysplasia tarda	xref	GARD:10624	Spondyloepiphyseal dysplasia tarda, autosomal dominant	DOID	from_other_source
disease	DOID:0112287	spondyloepiphyseal dysplasia-brachydactyly and distinctive speech	xref	GARD:10629	Spondyloepiphyseal dysplasia, Cantu type	DOID	from_other_source
disease	DOID:0112296	spondylometaphyseal dysplasia Algerian type	xref	GARD:504	Spondylometaphyseal dysplasia, Schmidt type	DOID	from_other_source
disease	DOID:0112297	spondylometaphyseal dysplasia corner fracture type	xref	GARD:4991	Spondylometaphyseal dysplasia - Sutcliffe type	DOID	from_other_source
disease	DOID:0112298	spondylometaphyseal dysplasia Sedaghatian type	xref	GARD:4993	Spondylometaphyseal dysplasia, Sedaghatian type	DOID	from_other_source
disease	DOID:0112299	axial spondylometaphyseal dysplasia	xref	GARD:8720	Axial spondylometaphyseal dysplasia	DOID	from_other_source
disease	DOID:0112300	spondylometaphyseal dysplasia with cone-rod dystrophy	xref	GARD:10647	Spondylometaphyseal dysplasia-cone-rod dystrophy syndrome	DOID	from_other_source
disease	DOID:0112301	spondylometaphyseal dysplasia type A4	xref	GARD:458	Spondylometaphyseal dysplasia, A4 type	DOID	from_other_source
disease	DOID:0112302	spondylometaphyseal dysplasia East African type	xref	GARD:4992	Spondylometaphyseal dysplasia, East African type	DOID	from_other_source
disease	DOID:0112305	spondylometaphyseal dysplasia with bowed forearms and facial dysmorphism	xref	GARD:8719	Spondylometaphyseal dysplasia-bowed forearms-facial dysmorphism syndrome	DOID	from_other_source
disease	DOID:0112306	Mahvash Disease	xref	GARD:10460	GCGR-related hyperglucagonemia	DOID	from_other_source
disease	DOID:0112307	sarcosinemia	xref	GARD:158	Sarcosine dehydrogenase deficiency	DOID	from_other_source
disease	DOID:0112312	male infertility due to globozoospermia	xref	GARD:12502	Male infertility due to globozoospermia	DOID	from_other_source
disease	DOID:0112318	Schindler disease type 1	xref	GARD:116	Alpha-N-acetylgalactosaminidase deficiency type 1	DOID	from_other_source
disease	DOID:0112319	Kanzaki disease	xref	GARD:9161	Alpha-N-acetylgalactosaminidase deficiency type 2	DOID	from_other_source
disease	DOID:0112320	Schindler disease type 3	xref	GARD:3903	Alpha-N-acetylgalactosaminidase deficiency type 3	DOID	from_other_source
disease	DOID:0112322	pontocerebellar hypoplasia type 1	xref	GARD:10704	Congenital pontocerebellar hypoplasia type 1	DOID	from_other_source
disease	DOID:0112328	pontocerebellar hypoplasia type 2	xref	GARD:10705	Pontocerebellar hypoplasia type 2	DOID	from_other_source
disease	DOID:0112362	spondylocostal dysostosis 2	xref	GARD:6798	Autosomal recessive spondylocostal dysostosis	DOID	from_other_source
disease	DOID:10017	multiple endocrine neoplasia type 1	xref	GARD:3829	Multiple endocrine neoplasia, type 1	DOID	from_other_source
disease	DOID:10027	tabes dorsalis	xref	GARD:8730	Tabes dorsalis	DOID	from_other_source
disease	DOID:10041	dysplastic nevus syndrome	xref	GARD:9281	Familial atypical multiple mole melanoma syndrome	DOID	from_other_source
disease	DOID:10047	nodular malignant melanoma	xref	GARD:9961	Nodular malignant melanoma	DOID	from_other_source
disease	DOID:10073	syphilitic meningitis	xref	GARD:8731	Syphilitic meningitis	DOID	from_other_source
disease	DOID:10074	hymenolepiasis	xref	GARD:2787	Hymenolepiasis	DOID	from_other_source
disease	DOID:10075	diphyllobothriasis	xref	GARD:942	Diphyllobothriasis	DOID	from_other_source
disease	DOID:10079	cysticercosis	xref	GARD:8194	Cysticercosis	DOID	from_other_source
disease	DOID:10112	sleeping sickness	xref	GARD:7826	Human African trypanosomiasis	DOID	from_other_source
disease	DOID:10154	small intestine cancer	xref	GARD:9385	Malignant tumor of small intestine	DOID	from_other_source
disease	DOID:1019	osteomyelitis	xref	GARD:7286	Osteomyelitis	DOID	from_other_source
disease	DOID:1022	pinta disease	xref	GARD:7397	Pinta disease	DOID	from_other_source
disease	DOID:10223	dermatomyositis	xref	GARD:6263	Dermatomyositis	DOID	from_other_source
disease	DOID:1024	leprosy	xref	GARD:6886	Leprosy	DOID	from_other_source
disease	DOID:10241	thalassemia	xref	GARD:7756	Thalassemia	DOID	from_other_source
disease	DOID:10242	ehrlichiosis	xref	GARD:2092	Ehrlichiosis	DOID	from_other_source
disease	DOID:10320	asbestosis	xref	GARD:5852	Asbestosis	DOID	from_other_source
disease	DOID:10321	baritosis	xref	GARD:8371	Baritosis	DOID	from_other_source
disease	DOID:10323	byssinosis	xref	GARD:5976	Byssinosis	DOID	from_other_source
disease	DOID:10325	silicosis	xref	GARD:7647	Silicosis	DOID	from_other_source
disease	DOID:10331	kaolin pneumoconiosis	xref	GARD:8355	Kaolinosis	DOID	from_other_source
disease	DOID:10371	yaws	xref	GARD:7913	Yaws	DOID	from_other_source
disease	DOID:1040	chronic lymphocytic leukemia	xref	GARD:6104	B-cell chronic lymphocytic leukemia	DOID	from_other_source
disease	DOID:10426	Klippel-Feil syndrome	xref	GARD:10280	Klippel-Feil syndrome	DOID	from_other_source
disease	DOID:10485	esophageal atresia	xref	GARD:6381	Esophageal atresia/tracheoesophageal fistula	DOID	from_other_source
disease	DOID:10487	Hirschsprung's disease	xref	GARD:6660	Aganglionic megacolon	DOID	from_other_source
disease	DOID:10488	imperforate anus	xref	GARD:6769	Imperforate anus	DOID	from_other_source
disease	DOID:10534	stomach cancer	xref	GARD:7704	Gastric cancer	DOID	from_other_source
disease	DOID:10540	gastric lymphoma	xref	GARD:6485	Mucosa-associated lymphoma	DOID	from_other_source
disease	DOID:1056	oculocerebrorenal syndrome	xref	GARD:3295	Lowe syndrome	DOID	from_other_source
disease	DOID:10579	leukodystrophy	xref	GARD:6895	Leukodystrophy	DOID	from_other_source
disease	DOID:10581	metachromatic leukodystrophy	xref	GARD:3230	Metachromatic leukodystrophy	DOID	from_other_source
disease	DOID:10582	Refsum disease	xref	GARD:5691	Phytanic acid storage disease	DOID	from_other_source
disease	DOID:10584	retinitis pigmentosa	xref	GARD:5694	Retinitis pigmentosa	DOID	from_other_source
disease	DOID:10587	Krabbe disease	xref	GARD:6844	Galactosylceramide beta-galactosidase deficiency	DOID	from_other_source
disease	DOID:10595	Charcot-Marie-Tooth disease	xref	GARD:6034	Charcot-Marie-Tooth disease	DOID	from_other_source
disease	DOID:1060	Hartnup disease	xref	GARD:6569	Neutral 1 amino acid transport defect	DOID	from_other_source
disease	DOID:10609	rickets	xref	GARD:5700	Rickets	DOID	from_other_source
disease	DOID:10619	lymph node cancer	xref	GARD:6932	Lymph node neoplasm	DOID	from_other_source
disease	DOID:1062	Fanconi syndrome	xref	GARD:9118	Primary Fanconi syndrome	DOID	from_other_source
disease	DOID:10629	microphthalmia	xref	GARD:12085	Isolated anophthalmia-microphthalmia syndrome	DOID	from_other_source
disease	DOID:10632	Wolfram syndrome	xref	GARD:7898	Wolfram syndrome	DOID	from_other_source
disease	DOID:1064	cystinosis	xref	GARD:6236	Cystinosis	DOID	from_other_source
disease	DOID:10699	paragonimiasis	xref	GARD:9815	Infection by Paragonimus	DOID	from_other_source
disease	DOID:10772	thrombotic thrombocytopenic purpura	xref	GARD:9430	Upshaw-Schulman syndrome	DOID	from_other_source
disease	DOID:10773	bubonic plague	xref	GARD:183	Bubonic plague	DOID	from_other_source
disease	DOID:1081	mansonelliasis	xref	GARD:8216	Mansonelliasis	DOID	from_other_source
disease	DOID:1082	dirofilariasis	xref	GARD:11908	Dirofilariasis	DOID	from_other_source
disease	DOID:10841	Eastern equine encephalitis	xref	GARD:10821	Eastern equine encephalitis	DOID	from_other_source
disease	DOID:10843	Western equine encephalitis	xref	GARD:7888	Western equine encephalitis	DOID	from_other_source
disease	DOID:10844	Japanese encephalitis	xref	GARD:6797	Japanese encephalitis virus disease	DOID	from_other_source
disease	DOID:1089	tethered spinal cord syndrome	xref	GARD:4018	Primary tethered cord syndrome	DOID	from_other_source
disease	DOID:10907	microcephaly	xref	GARD:3603	Isolated congenital microcephaly	DOID	from_other_source
disease	DOID:10955	strongyloidiasis	xref	GARD:8195	Infection by Strongyloides	DOID	from_other_source
disease	DOID:10970	spastic quadriplegic cerebral palsy	xref	GARD:10447	Neurodevelopmental disorder with progressive spasticity and brain white matter abnormalities	DOID	from_other_source
disease	DOID:10983	Alport syndrome	xref	GARD:5785	Alport syndrome	DOID	from_other_source
disease	DOID:1099	alpha thalassemia	xref	GARD:621	Alpha Thalassemia	DOID	from_other_source
disease	DOID:10992	acute hemorrhagic leukoencephalitis	xref	GARD:8629	Acute hemorrhagic leukoencephalitis	DOID	from_other_source
disease	DOID:11042	Felty's syndrome	xref	GARD:8234	Felty syndrome	DOID	from_other_source
disease	DOID:11044	gastroschisis	xref	GARD:8661	Gastroschisis	DOID	from_other_source
disease	DOID:11049	meconium aspiration syndrome	xref	GARD:10494	Meconium aspiration syndrome	DOID	from_other_source
disease	DOID:11077	brucellosis	xref	GARD:5966	Brucellosis	DOID	from_other_source
disease	DOID:11100	Q fever	xref	GARD:7515	Q fever	DOID	from_other_source
disease	DOID:11123	IgA vasculitis	xref	GARD:8204	Immunoglobulin A vasculitis	DOID	from_other_source
disease	DOID:11198	DiGeorge syndrome	xref	GARD:10299	22q11.2 deletion syndrome	DOID	from_other_source
disease	DOID:11199	hypoparathyroidism	xref	GARD:6733	Hypoparathyroidism	DOID	from_other_source
disease	DOID:11260	rabies	xref	GARD:7516	Rabies	DOID	from_other_source
disease	DOID:11266	Hantavirus hemorrhagic fever with renal syndrome	xref	GARD:18689	Hemorrhagic fever-renal syndrome	DOID	from_other_source
disease	DOID:11285	tick paralysis	xref	GARD:7771	Tick paralysis	DOID	from_other_source
disease	DOID:11302	cercarial dermatitis	xref	GARD:9747	Cutaneous schistosomiasis	DOID	from_other_source
disease	DOID:11320	Kyasanur forest disease	xref	GARD:8257	Kyasanur forest disease	DOID	from_other_source
disease	DOID:11335	sarcoidosis	xref	GARD:7607	Sarcoidosis	DOID	from_other_source
disease	DOID:11337	Lemierre's syndrome	xref	GARD:6882	Necrobacillosis	DOID	from_other_source
disease	DOID:11338	tetanus	xref	GARD:5144	Tetanus	DOID	from_other_source
disease	DOID:11339	pneumocystosis	xref	GARD:4386	Pneumocystosis	DOID	from_other_source
disease	DOID:11379	gnathomiasis	xref	GARD:9286	Gnathomiasis	DOID	from_other_source
disease	DOID:1138	spinal meningioma	xref	GARD:10264	Spinal meningioma	DOID	from_other_source
disease	DOID:11405	diphtheria	xref	GARD:1875	Diphtheria	DOID	from_other_source
disease	DOID:11459	pseudotumor cerebri	xref	GARD:4561	Benign intracranial hypertension	DOID	from_other_source
disease	DOID:11486	Horner's syndrome	xref	GARD:6670	Congenital Horner syndrome	DOID	from_other_source
disease	DOID:11549	Adie syndrome	xref	GARD:5749	Holmes-Adie syndrome	DOID	from_other_source
disease	DOID:11555	Fuchs' endothelial dystrophy	xref	GARD:10018	Fuchs' endothelial dystrophy	DOID	from_other_source
disease	DOID:11589	familial dysautonomia	xref	GARD:7581	Familial dysautonomia	DOID	from_other_source
disease	DOID:11656	cicatricial pemphigoid	xref	GARD:5913	Benign mucous membrane pemphigoid	DOID	from_other_source
disease	DOID:11678	onchocerciasis	xref	GARD:7252	Onchocerciasis	DOID	from_other_source
disease	DOID:117	heart cancer	xref	GARD:2619	Neoplasm of the heart	DOID	from_other_source
disease	DOID:11722	myotonic dystrophy type 1	xref	GARD:8310	Steinert myotonic dystrophy syndrome	DOID	from_other_source
disease	DOID:11723	Duchenne muscular dystrophy	xref	GARD:6291	Duchenne muscular dystrophy	DOID	from_other_source
